recon_id,crm_invoice_id,acct_invoice_id,match_status,crm_amount,acct_amount,variance_amount,variance_reason
REC-01792,CRM-INV-01792,ACCT-INV-01792,Matched,5247.43,5247.43,0.00,
REC-01793,CRM-INV-01793,ACCT-INV-01793,Matched,2867.83,2867.83,0.00,
REC-01794,CRM-INV-01794,ACCT-INV-01794,Matched,2748.96,2748.96,0.00,
REC-01795,CRM-INV-01795,ACCT-INV-01795,Matched,3913.62,3913.62,0.00,
REC-01796,CRM-INV-01796,ACCT-INV-01796,Matched,5704.28,5704.28,0.00,
REC-01797,CRM-INV-01797,ACCT-INV-01797,Matched,1717.50,1717.50,0.00,
REC-01798,CRM-INV-01798,ACCT-INV-01798,Matched,3575.83,3575.83,0.00,
REC-01799,CRM-INV-01799,ACCT-INV-01799,Matched,3803.35,3803.35,0.00,
REC-01800,CRM-INV-01800,ACCT-INV-01800,Matched,1868.82,1868.82,0.00,
REC-01801,CRM-INV-01801,ACCT-INV-01801,Matched,1917.75,1917.75,0.00,
REC-01802,CRM-INV-01802,ACCT-INV-01802,Matched,965.73,965.73,0.00,
REC-01803,CRM-INV-01803,ACCT-INV-01803,Matched,3376.24,3376.24,0.00,
REC-01804,CRM-INV-01804,ACCT-INV-01804,Matched,6074.35,6074.35,0.00,
REC-01805,CRM-INV-01805,ACCT-INV-01805,Matched,2030.74,2030.74,0.00,
REC-01806,CRM-INV-01806,ACCT-INV-01806,Matched,2176.19,2176.19,0.00,
REC-01807,CRM-INV-01807,ACCT-INV-01807,Matched,5176.33,5176.33,0.00,
REC-01808,CRM-INV-01808,ACCT-INV-01808,Matched,1338.53,1338.53,0.00,
REC-01809,CRM-INV-01809,ACCT-INV-01809,Matched,2626.08,2626.08,0.00,
REC-01810,CRM-INV-01810,ACCT-INV-01810,Matched,5515.76,5515.76,0.00,
REC-01811,CRM-INV-01811,ACCT-INV-01811,Matched,7427.03,7427.03,0.00,
REC-01812,CRM-INV-01812,ACCT-INV-01812,Matched,4755.26,4755.26,0.00,
REC-01813,CRM-INV-01813,ACCT-INV-01813,Matched,3334.05,3334.05,0.00,
REC-01814,CRM-INV-01814,ACCT-INV-01814,Matched,4423.74,4423.74,0.00,
REC-01815,CRM-INV-01815,ACCT-INV-01815,Matched,6454.50,6454.50,0.00,
REC-01816,CRM-INV-01816,ACCT-INV-01816,Matched,1948.49,1948.49,0.00,
REC-01817,CRM-INV-01817,ACCT-INV-01817,Matched,2489.68,2489.68,0.00,
REC-01818,CRM-INV-01818,ACCT-INV-01818,Matched,5416.71,5416.71,0.00,
REC-01819,CRM-INV-01819,ACCT-INV-01819,Matched,4613.75,4613.75,0.00,
REC-01820,CRM-INV-01820,ACCT-INV-01820,Matched,4233.70,4233.70,0.00,
REC-01821,CRM-INV-01821,ACCT-INV-01821,Matched,2061.00,2061.00,0.00,
REC-01822,CRM-INV-01822,ACCT-INV-01822,Matched,2591.10,2591.10,0.00,
REC-01823,CRM-INV-01823,ACCT-INV-01823,Matched,3985.38,3985.38,0.00,
REC-01824,CRM-INV-01824,ACCT-INV-01824,Variance,10905.67,12830.01,1924.34,Pricing difference - promotional discount not applied in accounting
REC-01825,CRM-INV-01825,ACCT-INV-01825,Matched,647.55,647.55,0.00,
REC-01826,CRM-INV-01826,ACCT-INV-01826,Matched,3334.07,3334.07,0.00,
REC-01827,CRM-INV-01827,ACCT-INV-01827,Matched,2580.57,2580.57,0.00,
REC-01828,CRM-INV-01828,ACCT-INV-01828,Matched,7549.73,7549.73,0.00,
REC-01829,CRM-INV-01829,ACCT-INV-01829,Matched,2849.22,2849.22,0.00,
REC-01830,CRM-INV-01830,ACCT-INV-01830,Matched,1803.43,1803.43,0.00,
REC-01831,CRM-INV-01831,ACCT-INV-01831,Matched,4577.04,4577.04,0.00,
REC-01832,CRM-INV-01832,ACCT-INV-01832,Matched,1852.74,1852.74,0.00,
REC-01833,CRM-INV-01833,ACCT-INV-01833,Variance,17855.70,21006.92,3151.22,Pricing difference - promotional discount not applied in accounting
REC-01834,CRM-INV-01834,ACCT-INV-01834,Matched,3735.33,3735.33,0.00,
REC-01835,CRM-INV-01835,ACCT-INV-01835,Matched,4962.84,4962.84,0.00,
REC-01836,CRM-INV-01836,ACCT-INV-01836,Matched,5517.75,5517.75,0.00,
REC-01837,CRM-INV-01837,ACCT-INV-01837,Matched,1679.04,1679.04,0.00,
REC-01838,CRM-INV-01838,ACCT-INV-01838,Matched,6179.88,6179.88,0.00,
REC-01839,CRM-INV-01839,ACCT-INV-01839,Matched,6814.40,6814.40,0.00,
REC-01840,CRM-INV-01840,ACCT-INV-01840,Matched,5964.24,5964.24,0.00,
REC-01841,CRM-INV-01841,ACCT-INV-01841,Matched,6126.25,6126.25,0.00,
REC-01842,CRM-INV-01842,ACCT-INV-01842,Matched,1306.90,1306.90,0.00,
REC-01843,CRM-INV-01843,ACCT-INV-01843,Matched,2013.93,2013.93,0.00,
REC-01844,CRM-INV-01844,ACCT-INV-01844,Matched,1105.02,1105.02,0.00,
REC-01845,CRM-INV-01845,ACCT-INV-01845,Matched,420.91,420.91,0.00,
REC-01846,CRM-INV-01846,ACCT-INV-01846,Matched,857.52,857.52,0.00,
REC-01847,CRM-INV-01847,ACCT-INV-01847,Matched,3848.30,3848.30,0.00,
REC-01848,CRM-INV-01848,ACCT-INV-01848,Matched,1581.20,1581.20,0.00,
REC-01849,CRM-INV-01849,ACCT-INV-01849,Matched,5784.59,5784.59,0.00,
REC-01850,CRM-INV-01850,ACCT-INV-01850,Matched,866.25,866.25,0.00,
REC-01851,CRM-INV-01851,ACCT-INV-01851,Matched,3718.86,3718.86,0.00,
REC-01852,CRM-INV-01852,ACCT-INV-01852,Matched,4528.62,4528.62,0.00,
REC-01853,CRM-INV-01853,ACCT-INV-01853,Matched,566.86,566.86,0.00,
REC-01854,CRM-INV-01854,ACCT-INV-01854,Matched,2269.68,2269.68,0.00,
REC-01855,CRM-INV-01855,ACCT-INV-01855,Matched,7017.38,7017.38,0.00,
REC-01856,CRM-INV-01856,ACCT-INV-01856,Matched,6801.16,6801.16,0.00,
REC-01857,CRM-INV-01857,ACCT-INV-01857,Matched,5820.08,5820.08,0.00,
REC-01858,CRM-INV-01858,ACCT-INV-01858,Matched,2686.72,2686.72,0.00,
REC-01859,CRM-INV-01859,ACCT-INV-01859,Matched,6073.15,6073.15,0.00,
REC-01860,CRM-INV-01860,ACCT-INV-01860,Matched,7573.90,7573.90,0.00,
REC-01861,CRM-INV-01861,ACCT-INV-01861,Matched,169.56,169.56,0.00,
REC-01862,CRM-INV-01862,ACCT-INV-01862,Matched,870.14,870.14,0.00,
REC-01863,CRM-INV-01863,ACCT-INV-01863,Matched,4545.54,4545.54,0.00,
REC-01864,CRM-INV-01864,ACCT-INV-01864,Matched,3115.80,3115.80,0.00,
REC-01865,CRM-INV-01865,ACCT-INV-01865,Matched,1516.55,1516.55,0.00,
REC-01866,CRM-INV-01866,ACCT-INV-01866,Matched,6886.38,6886.38,0.00,
REC-01867,CRM-INV-01867,ACCT-INV-01867,Matched,3183.13,3183.13,0.00,
REC-01868,CRM-INV-01868,ACCT-INV-01868,Matched,3867.58,3867.58,0.00,
REC-01869,CRM-INV-01869,ACCT-INV-01869,Matched,5760.35,5760.35,0.00,
REC-01870,CRM-INV-01870,ACCT-INV-01870,Matched,1012.92,1012.92,0.00,
REC-01871,CRM-INV-01871,ACCT-INV-01871,Matched,435.51,435.51,0.00,
REC-01872,CRM-INV-01872,ACCT-INV-01872,Matched,649.95,649.95,0.00,
REC-01873,CRM-INV-01873,ACCT-INV-01873,Matched,2198.52,2198.52,0.00,
REC-01874,CRM-INV-01874,ACCT-INV-01874,Matched,3675.85,3675.85,0.00,
REC-01875,CRM-INV-01875,ACCT-INV-01875,Matched,2412.05,2412.05,0.00,
REC-01876,CRM-INV-01876,ACCT-INV-01876,Matched,4492.35,4492.35,0.00,
REC-01877,CRM-INV-01877,ACCT-INV-01877,Matched,3601.69,3601.69,0.00,
REC-01878,CRM-INV-01878,ACCT-INV-01878,Matched,450.84,450.84,0.00,
REC-01879,CRM-INV-01879,ACCT-INV-01879,Matched,1164.06,1164.06,0.00,
REC-01880,CRM-INV-01880,ACCT-INV-01880,Matched,6838.26,6838.26,0.00,
REC-01881,CRM-INV-01881,ACCT-INV-01881,Matched,880.20,880.20,0.00,
REC-01882,CRM-INV-01882,ACCT-INV-01882,Matched,3933.17,3933.17,0.00,
REC-01883,CRM-INV-01883,ACCT-INV-01883,Matched,3324.40,3324.40,0.00,
REC-01884,CRM-INV-01884,ACCT-INV-01884,Matched,3513.73,3513.73,0.00,
REC-01885,CRM-INV-01885,ACCT-INV-01885,Matched,4197.41,4197.41,0.00,
REC-01886,CRM-INV-01886,ACCT-INV-01886,Matched,2004.69,2004.69,0.00,
REC-01887,CRM-INV-01887,ACCT-INV-01887,Matched,2265.17,2265.17,0.00,
REC-01888,CRM-INV-01888,ACCT-INV-01888,Matched,2910.20,2910.20,0.00,
REC-01889,CRM-INV-01889,ACCT-INV-01889,Matched,4699.09,4699.09,0.00,
REC-01890,CRM-INV-01890,ACCT-INV-01890,Matched,3367.67,3367.67,0.00,
REC-01891,CRM-INV-01891,ACCT-INV-01891,Matched,2937.56,2937.56,0.00,
REC-01892,CRM-INV-01892,ACCT-INV-01892,Matched,1703.34,1703.34,0.00,
REC-01893,CRM-INV-01893,ACCT-INV-01893,Matched,2726.30,2726.30,0.00,
REC-01894,CRM-INV-01894,ACCT-INV-01894,Matched,7144.81,7144.81,0.00,
REC-01895,CRM-INV-01895,ACCT-INV-01895,Matched,4507.18,4507.18,0.00,
REC-01896,CRM-INV-01896,ACCT-INV-01896,Matched,974.67,974.67,0.00,
REC-01897,CRM-INV-01897,ACCT-INV-01897,Matched,2585.57,2585.57,0.00,
REC-01898,CRM-INV-01898,ACCT-INV-01898,Matched,4588.23,4588.23,0.00,
REC-01899,CRM-INV-01899,ACCT-INV-01899,Matched,3669.09,3669.09,0.00,
REC-01900,CRM-INV-01900,ACCT-INV-01900,Matched,6464.89,6464.89,0.00,
REC-01901,CRM-INV-01901,ACCT-INV-01901,Matched,561.49,561.49,0.00,
REC-01902,CRM-INV-01902,ACCT-INV-01902,Matched,2976.46,2976.46,0.00,
REC-01903,CRM-INV-01903,ACCT-INV-01903,Matched,5461.27,5461.27,0.00,
REC-01904,CRM-INV-01904,ACCT-INV-01904,Matched,2707.52,2707.52,0.00,
REC-01905,CRM-INV-01905,ACCT-INV-01905,Matched,5915.76,5915.76,0.00,
REC-01906,CRM-INV-01906,ACCT-INV-01906,Matched,874.14,874.14,0.00,
REC-01907,CRM-INV-01907,ACCT-INV-01907,Matched,2242.78,2242.78,0.00,
REC-01908,CRM-INV-01908,ACCT-INV-01908,Matched,21.14,21.14,0.00,
REC-01909,CRM-INV-01909,ACCT-INV-01909,Matched,1104.16,1104.16,0.00,
REC-01910,CRM-INV-01910,ACCT-INV-01910,Matched,2625.92,2625.92,0.00,
REC-01911,CRM-INV-01911,ACCT-INV-01911,Matched,917.55,917.55,0.00,
REC-01912,CRM-INV-01912,ACCT-INV-01912,Matched,7953.75,7953.75,0.00,
REC-01913,CRM-INV-01913,ACCT-INV-01913,Matched,1528.56,1528.56,0.00,
REC-01914,CRM-INV-01914,ACCT-INV-01914,Matched,4738.60,4738.60,0.00,
REC-01915,CRM-INV-01915,ACCT-INV-01915,Matched,886.86,886.86,0.00,
REC-01916,CRM-INV-01916,ACCT-INV-01916,Matched,4582.03,4582.03,0.00,
REC-01917,CRM-INV-01917,ACCT-INV-01917,Matched,3724.08,3724.08,0.00,
REC-01918,CRM-INV-01918,ACCT-INV-01918,Matched,8041.67,8041.67,0.00,
REC-01919,CRM-INV-01919,ACCT-INV-01919,Matched,1726.81,1726.81,0.00,
REC-01920,CRM-INV-01920,ACCT-INV-01920,Matched,2853.44,2853.44,0.00,
REC-01921,CRM-INV-01921,ACCT-INV-01921,Matched,6627.68,6627.68,0.00,
REC-01922,CRM-INV-01922,ACCT-INV-01922,Matched,897.55,897.55,0.00,
REC-01923,CRM-INV-01923,ACCT-INV-01923,Matched,2589.77,2589.77,0.00,
REC-01924,CRM-INV-01924,ACCT-INV-01924,Matched,1957.20,1957.20,0.00,
REC-01925,CRM-INV-01925,ACCT-INV-01925,Matched,2657.87,2657.87,0.00,
REC-01926,CRM-INV-01926,ACCT-INV-01926,Matched,3908.82,3908.82,0.00,
REC-01927,CRM-INV-01927,ACCT-INV-01927,Matched,1331.82,1331.82,0.00,
REC-01928,CRM-INV-01928,ACCT-INV-01928,Matched,1811.90,1811.90,0.00,
REC-01929,CRM-INV-01929,ACCT-INV-01929,Matched,3396.76,3396.76,0.00,
REC-01930,CRM-INV-01930,ACCT-INV-01930,Matched,3798.94,3798.94,0.00,
REC-01931,CRM-INV-01931,ACCT-INV-01931,Matched,2110.15,2110.15,0.00,
REC-01932,CRM-INV-01932,ACCT-INV-01932,Matched,494.21,494.21,0.00,
REC-01933,CRM-INV-01933,ACCT-INV-01933,Matched,4053.33,4053.33,0.00,
REC-01934,CRM-INV-01934,ACCT-INV-01934,Matched,1129.44,1129.44,0.00,
REC-01935,CRM-INV-01935,ACCT-INV-01935,Matched,5170.09,5170.09,0.00,
REC-01936,CRM-INV-01936,ACCT-INV-01936,Matched,5182.30,5182.30,0.00,
REC-01937,CRM-INV-01937,ACCT-INV-01937,Matched,5002.02,5002.02,0.00,
REC-01938,CRM-INV-01938,ACCT-INV-01938,Matched,4651.97,4651.97,0.00,
REC-01939,CRM-INV-01939,ACCT-INV-01939,Matched,2664.17,2664.17,0.00,
REC-01940,CRM-INV-01940,ACCT-INV-01940,Matched,5815.20,5815.20,0.00,
REC-01941,CRM-INV-01941,ACCT-INV-01941,Matched,1169.41,1169.41,0.00,
REC-01942,CRM-INV-01942,ACCT-INV-01942,Matched,5375.73,5375.73,0.00,
REC-01943,CRM-INV-01943,ACCT-INV-01943,Matched,2803.80,2803.80,0.00,
REC-01944,CRM-INV-01944,ACCT-INV-01944,Matched,240.52,240.52,0.00,
REC-01945,CRM-INV-01945,ACCT-INV-01945,Matched,1872.79,1872.79,0.00,
REC-01946,CRM-INV-01946,ACCT-INV-01946,Matched,5278.80,5278.80,0.00,
REC-01947,CRM-INV-01947,ACCT-INV-01947,Matched,2701.46,2701.46,0.00,
REC-01948,CRM-INV-01948,ACCT-INV-01948,Matched,6487.41,6487.41,0.00,
REC-01949,CRM-INV-01949,ACCT-INV-01949,Matched,302.17,302.17,0.00,
REC-01950,CRM-INV-01950,ACCT-INV-01950,Matched,2815.56,2815.56,0.00,
REC-01951,CRM-INV-01951,ACCT-INV-01951,Matched,2653.07,2653.07,0.00,
REC-01952,CRM-INV-01952,ACCT-INV-01952,Matched,3550.80,3550.80,0.00,
REC-01953,CRM-INV-01953,ACCT-INV-01953,Matched,1668.51,1668.51,0.00,
REC-01954,CRM-INV-01954,ACCT-INV-01954,Matched,4779.31,4779.31,0.00,
REC-01955,CRM-INV-01955,ACCT-INV-01955,Matched,214.38,214.38,0.00,
REC-01956,CRM-INV-01956,ACCT-INV-01956,Matched,3204.35,3204.35,0.00,
REC-01957,CRM-INV-01957,ACCT-INV-01957,Matched,2921.78,2921.78,0.00,
REC-01958,CRM-INV-01958,ACCT-INV-01958,Matched,5723.58,5723.58,0.00,
REC-01959,CRM-INV-01959,ACCT-INV-01959,Matched,420.91,420.91,0.00,
REC-01960,CRM-INV-01960,ACCT-INV-01960,Matched,4937.44,4937.44,0.00,
REC-01961,CRM-INV-01961,ACCT-INV-01961,Matched,1456.98,1456.98,0.00,
REC-01962,CRM-INV-01962,ACCT-INV-01962,Matched,952.08,952.08,0.00,
REC-01963,CRM-INV-01963,ACCT-INV-01963,Matched,4648.72,4648.72,0.00,
REC-01964,CRM-INV-01964,ACCT-INV-01964,Matched,4000.80,4000.80,0.00,
REC-01965,CRM-INV-01965,ACCT-INV-01965,Matched,2722.41,2722.41,0.00,
REC-01966,CRM-INV-01966,ACCT-INV-01966,Matched,1160.85,1160.85,0.00,
REC-01967,CRM-INV-01967,ACCT-INV-01967,Matched,3177.72,3177.72,0.00,
REC-01968,CRM-INV-01968,ACCT-INV-01968,Matched,1449.75,1449.75,0.00,
REC-01969,CRM-INV-01969,ACCT-INV-01969,Matched,5740.84,5740.84,0.00,
REC-01970,CRM-INV-01970,ACCT-INV-01970,Matched,2207.88,2207.88,0.00,
REC-01971,CRM-INV-01971,ACCT-INV-01971,Matched,3771.27,3771.27,0.00,
REC-01972,CRM-INV-01972,ACCT-INV-01972,Matched,4515.09,4515.09,0.00,
REC-01973,CRM-INV-01973,ACCT-INV-01973,Matched,8014.53,8014.53,0.00,
REC-01974,CRM-INV-01974,ACCT-INV-01974,Matched,4314.79,4314.79,0.00,
REC-01975,CRM-INV-01975,ACCT-INV-01975,Matched,6912.65,6912.65,0.00,
REC-01976,CRM-INV-01976,ACCT-INV-01976,Matched,3456.75,3456.75,0.00,
REC-01977,CRM-INV-01977,ACCT-INV-01977,Matched,233.27,233.27,0.00,
REC-01978,CRM-INV-01978,ACCT-INV-01978,Matched,1667.61,1667.61,0.00,
REC-01979,CRM-INV-01979,ACCT-INV-01979,Matched,1018.20,1018.20,0.00,
REC-01980,CRM-INV-01980,ACCT-INV-01980,Matched,1916.98,1916.98,0.00,
REC-01981,CRM-INV-01981,ACCT-INV-01981,Matched,3953.97,3953.97,0.00,
REC-01982,CRM-INV-01982,ACCT-INV-01982,Variance,2653.20,3121.40,468.20,Pricing difference - promotional discount not applied in accounting
REC-01983,CRM-INV-01983,ACCT-INV-01983,Matched,4077.87,4077.87,0.00,
REC-01984,CRM-INV-01984,ACCT-INV-01984,Matched,8490.06,8490.06,0.00,
REC-01985,CRM-INV-01985,ACCT-INV-01985,Matched,1785.06,1785.06,0.00,
REC-01986,CRM-INV-01986,ACCT-INV-01986,Matched,2030.64,2030.64,0.00,
REC-01987,CRM-INV-01987,ACCT-INV-01987,Matched,6867.66,6867.66,0.00,
REC-01988,CRM-INV-01988,ACCT-INV-01988,Matched,4829.16,4829.16,0.00,
REC-01989,CRM-INV-01989,ACCT-INV-01989,Matched,669.08,669.08,0.00,
REC-01990,CRM-INV-01990,ACCT-INV-01990,Matched,2215.64,2215.64,0.00,
REC-01991,CRM-INV-01991,ACCT-INV-01991,Matched,5873.43,5873.43,0.00,
REC-01992,CRM-INV-01992,ACCT-INV-01992,Matched,6620.46,6620.46,0.00,
REC-01993,CRM-INV-01993,ACCT-INV-01993,Matched,3672.66,3672.66,0.00,
REC-01994,CRM-INV-01994,ACCT-INV-01994,Matched,6687.09,6687.09,0.00,
REC-01995,CRM-INV-01995,ACCT-INV-01995,Matched,3818.76,3818.76,0.00,
REC-01996,CRM-INV-01996,ACCT-INV-01996,Matched,7941.44,7941.44,0.00,
REC-01997,CRM-INV-01997,ACCT-INV-01997,Matched,175.43,175.43,0.00,
REC-01998,CRM-INV-01998,ACCT-INV-01998,Credit Note Issue,1943.76,9718.80,7775.04,Credit note not posted to accounting
REC-01999,CRM-INV-01999,ACCT-INV-01999,Matched,564.72,564.72,0.00,
REC-02000,CRM-INV-02000,ACCT-INV-02000,Matched,2700.90,2700.90,0.00,
