acct_invoice_id,customer_id,crm_invoice_id,invoice_date,total_amount,status
ACCT-INV-01926,CUST-0013,CRM-INV-01926,2026-01-09,3908.82,Posted
ACCT-INV-01927,CUST-0033,CRM-INV-01927,2026-01-23,1331.82,Posted
ACCT-INV-01928,CUST-0011,CRM-INV-01928,2026-01-29,1811.90,Posted
ACCT-INV-01929,CUST-0105,CRM-INV-01929,2026-01-09,3396.76,Posted
ACCT-INV-01930,CUST-0102,CRM-INV-01930,2026-01-29,3798.94,Posted
ACCT-INV-01931,CUST-0176,CRM-INV-01931,2026-01-24,2110.15,Posted
ACCT-INV-01932,CUST-0156,CRM-INV-01932,2026-01-02,494.21,Posted
ACCT-INV-01933,CUST-0190,CRM-INV-01933,2026-01-18,4053.33,Posted
ACCT-INV-01934,CUST-0052,CRM-INV-01934,2026-01-31,1129.44,Posted
ACCT-INV-01935,CUST-0015,CRM-INV-01935,2026-01-12,5170.09,Posted
ACCT-INV-01936,CUST-0040,CRM-INV-01936,2026-01-03,5182.30,Posted
ACCT-INV-01937,CUST-0010,CRM-INV-01937,2026-01-15,5002.02,Posted
ACCT-INV-01938,CUST-0089,CRM-INV-01938,2026-01-01,4651.97,Posted
ACCT-INV-01939,CUST-0099,CRM-INV-01939,2026-01-05,2664.17,Posted
ACCT-INV-01940,CUST-0190,CRM-INV-01940,2026-01-11,5815.20,Posted
ACCT-INV-01941,CUST-0105,CRM-INV-01941,2026-01-05,1169.41,Posted
ACCT-INV-01942,CUST-0147,CRM-INV-01942,2026-01-22,5375.73,Posted
ACCT-INV-01943,CUST-0048,CRM-INV-01943,2026-01-29,2803.80,Posted
ACCT-INV-01944,CUST-0052,CRM-INV-01944,2026-01-31,240.52,Posted
ACCT-INV-01945,CUST-0181,CRM-INV-01945,2026-01-27,1872.79,Posted
ACCT-INV-01946,CUST-0120,CRM-INV-01946,2026-01-25,5278.80,Posted
ACCT-INV-01947,CUST-0163,CRM-INV-01947,2026-01-11,2701.46,Posted
ACCT-INV-01948,CUST-0070,CRM-INV-01948,2026-01-13,6487.41,Posted
ACCT-INV-01949,CUST-0074,CRM-INV-01949,2026-01-12,302.17,Posted
ACCT-INV-01950,CUST-0159,CRM-INV-01950,2026-01-30,2815.56,Posted
ACCT-INV-01951,CUST-0083,CRM-INV-01951,2026-01-26,2653.07,Posted
ACCT-INV-01952,CUST-0062,CRM-INV-01952,2026-01-01,3550.80,Posted
ACCT-INV-01953,CUST-0074,CRM-INV-01953,2026-01-02,1668.51,Posted
ACCT-INV-01954,CUST-0082,CRM-INV-01954,2026-01-29,4779.31,Posted
ACCT-INV-01955,CUST-0175,CRM-INV-01955,2026-01-29,214.38,Posted
ACCT-INV-01956,CUST-0136,CRM-INV-01956,2026-01-27,3204.35,Posted
ACCT-INV-01957,CUST-0143,CRM-INV-01957,2026-01-09,2921.78,Posted
ACCT-INV-01958,CUST-0130,CRM-INV-01958,2026-01-26,5723.58,Posted
ACCT-INV-01959,CUST-0042,CRM-INV-01959,2026-01-28,420.91,Posted
ACCT-INV-01960,CUST-0190,CRM-INV-01960,2026-01-27,4937.44,Posted
ACCT-INV-01961,CUST-0111,CRM-INV-01961,2026-01-13,1456.98,Posted
ACCT-INV-01962,CUST-0016,CRM-INV-01962,2026-01-21,952.08,Posted
ACCT-INV-01963,CUST-0113,CRM-INV-01963,2026-01-30,4648.72,Posted
ACCT-INV-01964,CUST-0046,CRM-INV-01964,2026-01-24,4000.80,Posted
ACCT-INV-01965,CUST-0050,CRM-INV-01965,2026-01-04,2722.41,Posted
ACCT-INV-01966,CUST-0161,CRM-INV-01966,2026-01-23,1160.85,Posted
ACCT-INV-01967,CUST-0051,CRM-INV-01967,2026-01-04,3177.72,Posted
ACCT-INV-01968,CUST-0101,CRM-INV-01968,2026-01-06,1449.75,Posted
ACCT-INV-01969,CUST-0162,CRM-INV-01969,2026-01-28,5740.84,Posted
ACCT-INV-01970,CUST-0038,CRM-INV-01970,2026-01-06,2207.88,Posted
ACCT-INV-01971,CUST-0155,CRM-INV-01971,2026-01-20,3771.27,Posted
ACCT-INV-01972,CUST-0057,CRM-INV-01972,2026-01-26,4515.09,Posted
ACCT-INV-01973,CUST-0009,CRM-INV-01973,2026-01-16,8014.53,Posted
ACCT-INV-01974,CUST-0031,CRM-INV-01974,2026-01-25,4314.79,Posted
ACCT-INV-01975,CUST-0166,CRM-INV-01975,2026-01-28,6912.65,Posted
ACCT-INV-01976,CUST-0123,CRM-INV-01976,2026-01-07,3456.75,Posted
ACCT-INV-01977,CUST-0040,CRM-INV-01977,2026-01-05,233.27,Posted
ACCT-INV-01978,CUST-0075,CRM-INV-01978,2026-01-09,1667.61,Posted
ACCT-INV-01979,CUST-0091,CRM-INV-01979,2026-01-13,1018.20,Posted
ACCT-INV-01980,CUST-0159,CRM-INV-01980,2026-01-11,1916.98,Posted
ACCT-INV-01981,CUST-0163,CRM-INV-01981,2026-01-26,3953.97,Posted
ACCT-INV-01982,CUST-0126,CRM-INV-01982,2026-01-09,3121.40,Posted
ACCT-INV-01983,CUST-0081,CRM-INV-01983,2026-01-08,4077.87,Posted
ACCT-INV-01984,CUST-0170,CRM-INV-01984,2026-01-02,8490.06,Posted
ACCT-INV-01985,CUST-0012,CRM-INV-01985,2026-01-12,1785.06,Posted
ACCT-INV-01986,CUST-0185,CRM-INV-01986,2026-01-09,2030.64,Posted
ACCT-INV-01987,CUST-0070,CRM-INV-01987,2026-01-01,6867.66,Posted
ACCT-INV-01988,CUST-0048,CRM-INV-01988,2026-01-02,4829.16,Posted
ACCT-INV-01989,CUST-0167,CRM-INV-01989,2026-01-16,669.08,Posted
ACCT-INV-01990,CUST-0019,CRM-INV-01990,2026-01-31,2215.64,Posted
ACCT-INV-01991,CUST-0159,CRM-INV-01991,2026-01-13,5873.43,Posted
ACCT-INV-01992,CUST-0126,CRM-INV-01992,2026-01-29,6620.46,Posted
ACCT-INV-01993,CUST-0008,CRM-INV-01993,2026-01-15,3672.66,Posted
ACCT-INV-01994,CUST-0054,CRM-INV-01994,2026-01-31,6687.09,Posted
ACCT-INV-01995,CUST-0132,CRM-INV-01995,2026-01-22,3818.76,Posted
ACCT-INV-01996,CUST-0007,CRM-INV-01996,2026-01-25,7941.44,Posted
ACCT-INV-01997,CUST-0073,CRM-INV-01997,2026-01-16,175.43,Posted
ACCT-INV-01998,CUST-0108,CRM-INV-01998,2026-01-31,9718.80,Posted
ACCT-INV-01999,CUST-0080,CRM-INV-01999,2026-01-29,564.72,Posted
ACCT-INV-02000,CUST-0089,CRM-INV-02000,2026-01-14,2700.90,Posted
